feature	RandomForest(n=200, p=1.0)	MutualInformation
Volume(Pix)-SUMMARYvol3D.tsv_median.txt	0.0	0.3894662507380213
Volume(Pix)-SUMMARYvol3D.tsv_min.txt	0.0	0.007790520053803984
Volume(Pix)-SUMMARYvol3D.tsv_q10.txt	0.0	0.006738570124244614
SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_q25.txt	0.0	0.1630307328399203
SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_q10.txt	0.0	0.0
Unnamed: 0-SUMMARYcompactness3D.tsv_min.txt	0.0	0.01839273064815261
 -SUMMARYArea2DLayers.tsv_max.txt	0.0	0.0
Sphericity(Pix)-SUMMARYcompactness3D.tsv_q25.txt	0.0	0.2321723276548604
CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_q10.txt	0.0	0.0
Area-SUMMARYvol3D.tsv_min.txt	0.0	0.03764692342826104
Area-SUMMARYvol3D.tsv_q10.txt	0.0	0.012362439722699126
Area-SUMMARYvol3D.tsv_q90.txt	0.0	0.0007393409458180678
CompactCorr(Pix)-SUMMARYcompactness3D.tsv_max.txt	0.0	0.11310598203839906
CompactCorr(Pix)-SUMMARYcompactness3D.tsv_mean.txt	0.0	0.0
CompactCorr(Pix)-SUMMARYcompactness3D.tsv_q90.txt	0.0	0.06011089880288312
CompactCorr(Pix)-SUMMARYcompactness3D.tsv_std.txt	0.0	0.0
CompactCorr(Pix)-SUMMARYcompactness3D.tsv_var.txt	0.0	0.0
CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_min.txt	0.0	0.027107148504500245
Compactness(Pix)-SUMMARYcompactness3D.tsv_max.txt	0.0	0.0
Area-SUMMARYvol3D.tsv_max.txt	0.0	0.0
Label-SUMMARYcompactness3D.tsv_max.txt	0.0	0.0
Label-SUMMARYcompactness3D.tsv_min.txt	0.0	0.0
Label-SUMMARYsurf3D.tsv_max.txt	0.0	0.0
Label-SUMMARYsurf3D.tsv_min.txt	0.0	0.0
LabelObj-SUMMARYcompactness3D.tsv_max.txt	0.0	0.0
LabelObj-SUMMARYsurf3D.tsv_max.txt	0.0	0.026818853253185893
LabelObj-SUMMARYsurf3D.tsv_q75.txt	0.0	0.3486094797182129
LabelObj-SUMMARYvol3D.tsv_max.txt	0.0	0.0
LabelObj-SUMMARYvol3D.tsv_median.txt	0.0	0.43877387739767215
Area-SUMMARYvol3D.tsv_median.txt	0.0	0.37542641391517373
Area-SUMMARYArea2DLayers.tsv_var.txt	0.0	0.004404444345813552
Sphericity(Pix)-SUMMARYcompactness3D.tsv_max.txt	0.0	0.035270936126462704
 -SUMMARYcompactness3D.tsv_q10.txt	0.0	0.34043528350243113
 -SUMMARYArea2DLayers.tsv_median.txt	0.0	0.0
 -SUMMARYArea2DLayers.tsv_min.txt	0.0	0.0012310596173996657
 -SUMMARYArea2DLayers.tsv_q10.txt	0.0	0.02969164547079517
 -SUMMARYArea2DLayers.tsv_q25.txt	0.0	0.01639725677081305
 -SUMMARYArea2DLayers.tsv_q75.txt	0.0	0.0213048052413769
 -SUMMARYArea2DLayers.tsv_q90.txt	0.0	0.0
 -SUMMARYArea2DLayers.tsv_std.txt	0.0	0.0
 -SUMMARYArea2DLayers.tsv_var.txt	0.0	0.0
 -SUMMARYcompactness3D.tsv_min.txt	0.0	0.0
 -SUMMARYsurf3D.tsv_min.txt	0.0	0.01351888560244685
Area-SUMMARYArea2DLayers.tsv_std.txt	0.0	0.0
 -SUMMARYvol3D.tsv_min.txt	0.0	0.054713272575455996
Area-SUMMARYArea2DLayers.tsv_max.txt	0.0	0.0593859141630797
Area-SUMMARYArea2DLayers.tsv_mean.txt	0.0	0.040023853341614846
Area-SUMMARYArea2DLayers.tsv_median.txt	0.0	0.022657262053541682
Area-SUMMARYArea2DLayers.tsv_min.txt	0.0	0.045896471091817936
Area-SUMMARYArea2DLayers.tsv_q10.txt	0.0	0.08170619512664512
Area-SUMMARYArea2DLayers.tsv_q25.txt	0.0	0.0
Area-SUMMARYArea2DLayers.tsv_q75.txt	0.0	0.04346016523697749
Area-SUMMARYArea2DLayers.tsv_q90.txt	0.0	0.0
LabelObj-SUMMARYvol3D.tsv_min.txt	0.0	0.0
LabelObj-SUMMARYvol3D.tsv_q10.txt	0.0	0.0
LabelObj-SUMMARYvol3D.tsv_q25.txt	0.0	0.0
Min-SUMMARYArea2DLayers.tsv_std.txt	0.0	0.08278037895480717
Mean-SUMMARYvol3D.tsv_q10.txt	0.0	0.09214687417229106
Min-SUMMARYArea2DLayers.tsv_max.txt	0.0	0.004049048049427739
Min-SUMMARYArea2DLayers.tsv_mean.txt	0.0	0.022126228455706443
Min-SUMMARYArea2DLayers.tsv_median.txt	0.0	0.0
Min-SUMMARYArea2DLayers.tsv_min.txt	0.0	0.0014943598359837829
Min-SUMMARYArea2DLayers.tsv_q10.txt	0.0	0.005782321966602222
Min-SUMMARYArea2DLayers.tsv_q25.txt	0.0	0.04546347978426901
Min-SUMMARYArea2DLayers.tsv_q75.txt	0.0	0.02006701879030448
Min-SUMMARYArea2DLayers.tsv_q90.txt	0.0	0.0
Min-SUMMARYArea2DLayers.tsv_var.txt	0.0	0.01959911570766959
LabelObj-SUMMARYvol3D.tsv_q75.txt	0.0	0.873791518997282
Min-SUMMARYvol3D.tsv_min.txt	0.0	0.0
Min-SUMMARYvol3D.tsv_q10.txt	0.0	0.0
