group	name	true	predicted	decision makers
L394	18042023--s--Lm--st--L394--p--D05--pos--2--tm--0--ch--BF	L394	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 40.42435553010704), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 38.64575605464422), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 23.54366711446075), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 18.55499805954673), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 12.646579433520538)]
L394	18042023--s--Lm--st--L394--p--D05--pos--3--tm--0--ch--BF	L394	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 75.94156986388329), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 39.59995469453741), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 19.536811285288646), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 15.936504670461867), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 13.240967573129998)]
L394	18042023--s--Lm--st--L394--p--D06--pos--1--tm--0--ch--BF	L394	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 72.1112520461348), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 39.49222984571482), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 19.874070526607365), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 16.140041452552154), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 13.156616282010651)]
L394	18042023--s--Lm--st--L394--p--D06--pos--2--tm--0--ch--BF	L394	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 75.60388556855844), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 35.73748964019729), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 21.924250936730417), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 17.942438483951104), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 15.154868257778144)]
L394	18042023--s--Lm--st--L394--p--D06--pos--3--tm--0--ch--BF	L394	L1764	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 64.97783488479723), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 33.39691521984958), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 19.928712620340306), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 17.560674503470526), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 14.365733924665442)]
L394	18042023--s--Lm--st--L394--p--D08--pos--1--tm--0--ch--BF	L394	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 35.50139736496648), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 27.91947462282674), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 25.9048961046108), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 17.68988310436816), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 9.61418923297518)]
L394	18042023--s--Lm--st--L394--p--D08--pos--2--tm--0--ch--BF	L394	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 49.254111316959836), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 43.93546664723547), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 27.528786681032866), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 15.37309031967104), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 6.467153819329865)]
L394	18042023--s--Lm--st--L394--p--D08--pos--3--tm--0--ch--BF	L394	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 70.26684893532044), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 29.726548647824057), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 24.28410993041692), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 17.83008625049543), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 7.520318328040592)]
L1323	18072023--s--Lm--st--L1323--p--B02--pos--2--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 53.076328877579854), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 44.914345054681974), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 43.22136167805662), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 22.702260794672323), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 16.055877794829474)]
L1323	18072023--s--Lm--st--L1323--p--B02--pos--3--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 53.09434011272758), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 44.967305203801196), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 43.45851336680525), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 22.18138532400187), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 15.837216276768977)]
L1323	18072023--s--Lm--st--L1323--p--B03--pos--1--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 35.23230509492473), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 33.72532658383809), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 30.704829957485725), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 22.58541859903963), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 19.45769406765468)]
L1323	18072023--s--Lm--st--L1323--p--B03--pos--2--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 49.35231229774326), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 43.90996004882061), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 35.385883124615496), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 21.292638583475807), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 17.976738936398934)]
L1323	18072023--s--Lm--st--L1323--p--B03--pos--3--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 36.7371730461121), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 35.53335051157955), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 34.309214842384215), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 22.45412878526405), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 16.520331546685714)]
L1323	18072023--s--Lm--st--L1323--p--B04--pos--1--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 48.09047045522867), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 44.44124304561636), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 40.64502247186783), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 27.967950451357428), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.495261263363822)]
L1323	18072023--s--Lm--st--L1323--p--B04--pos--2--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 37.96959258771807), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 34.038692814715695), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 25.779235754836193), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 19.974772419677393), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 19.018054262995832)]
L1323	18072023--s--Lm--st--L1323--p--B04--pos--3--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 49.65091185030328), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 48.11388376060893), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 40.80124703032222), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 28.81729343868432), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.507251410865962)]
L1323	18072023--s--Lm--st--L1323--p--B05--pos--1--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 35.954117498165154), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 35.506939946543675), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 21.26332142799935), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 17.68327637941259), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 15.07700321431711)]
L1323	18072023--s--Lm--st--L1323--p--B05--pos--2--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 48.83455098541849), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 48.81082065468984), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 41.27595242879234), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 28.62753301476602), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.665367033662704)]
L1323	18072023--s--Lm--st--L1323--p--B05--pos--3--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 48.62102887008652), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 45.51606715667527), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 40.612041474701634), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 27.967950451357428), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.467272324373223)]
L1323	18072023--s--Lm--st--L1323--p--B06--pos--1--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 49.09334113779822), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 43.62113667077027), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 35.1853226243292), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 21.11951294036798), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 17.83514743367306)]
L1323	18072023--s--Lm--st--L1323--p--B06--pos--2--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 54.624275798613354), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 35.902525164842004), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 34.27514506402709), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 15.898957296319606), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 14.296684198186517)]
L1323	18072023--s--Lm--st--L1323--p--B06--pos--3--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 36.95557017834405), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 33.89825065820281), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 28.805716853781313), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 19.621965290007928), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 18.97888192644422)]
L1323	18072023--s--Lm--st--L1323--p--B07--pos--1--tm--0--ch--BF	L1323	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 75.06200839686258), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 72.01059167217949), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 49.395372379930066), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 28.148574727956486), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 10.626953622644674)]
L1323	18072023--s--Lm--st--L1323--p--B07--pos--2--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 49.35231229774326), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 43.90996004882061), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 35.385883124615496), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 21.292638583475807), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 17.858870101208776)]
L1323	18072023--s--Lm--st--L1323--p--B08--pos--1--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 48.249578059454485), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 44.95574530880447), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 40.34237216509172), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 28.106262001745637), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.29090805550609)]
L1323	18072023--s--Lm--st--L1323--p--B08--pos--2--tm--0--ch--BF	L1323	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 37.923787161857405), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 30.788095305807897), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 29.580946781681753), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 24.24112904423475), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 17.233020025633735)]
L1323	18072023--s--Lm--st--L1323--p--B08--pos--3--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 54.73213925992231), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 35.902525164842004), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 33.91026089820104), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 15.949930862333211), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 14.344745228065728)]
L1323	18072023--s--Lm--st--L1323--p--B09--pos--1--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 44.64219931993977), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 39.79047978158712), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 36.44085062279097), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 25.513547893007996), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.786441065260966)]
L1323	18072023--s--Lm--st--L1323--p--B09--pos--2--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 54.33716691952328), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 35.902525164842004), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 34.094421546586965), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 15.810308763838098), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 14.344745228065728)]
L1323	18072023--s--Lm--st--L1323--p--B09--pos--3--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 54.41241799775616), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 36.130921864506504), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 34.977073202124615), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 15.775208458971523), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 14.430756248802176)]
L1323	18072023--s--Lm--st--L1323--p--B10--pos--1--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 53.00523381587865), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 52.247550295331244), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 38.011756228906705), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 18.51078034026389), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 13.743651210473603)]
L1323	18072023--s--Lm--st--L1323--p--B10--pos--2--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 48.50410365194398), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 45.731629531793146), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 40.61945626746429), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 27.975406573112163), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.38558377019082)]
L1323	18072023--s--Lm--st--L1323--p--B10--pos--3--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 49.35231229774326), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 44.10943379295855), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 36.212461422088545), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 20.71499621508098), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 17.635298976254187)]
L1323	18072023--s--Lm--st--L1323--p--B11--pos--1--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 49.04864531830014), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 48.646256854522434), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 40.975547955536086), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 28.922747430123614), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.517798777389228)]
L1323	18072023--s--Lm--st--L1323--p--B11--pos--2--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 42.11385607114227), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 36.54751333566392), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 30.279085080337854), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 20.9349392221598), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 18.792975119773253)]
L1323	18072023--s--Lm--st--L1323--p--B11--pos--3--tm--0--ch--BF	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 47.63620066695541), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 44.03430616344031), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 40.45744272788192), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 28.061683448089692), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.15359801172611)]
L1823	18072023--s--Lm--st--L1823--p--E03--pos--2--tm--0--ch--BF	L1823	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 68.98722583409365), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 51.42602183297095), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 27.4108403377807), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 23.544648156458113), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 5.057476650077236)]
L1823	18072023--s--Lm--st--L1823--p--E03--pos--3--tm--0--ch--BF	L1823	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 186.12858146321702), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 55.23585162015572), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 29.206012922243925), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 19.562460193077534), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 11.643942187914744)]
L1823	18072023--s--Lm--st--L1823--p--E04--pos--1--tm--0--ch--BF	L1823	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 281.2407915803866), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 55.362391781517516), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 42.07109426707241), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 23.816513895364082), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 6.412160781760795)]
L1823	18072023--s--Lm--st--L1823--p--E04--pos--2--tm--0--ch--BF	L1823	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 183.54354088229078), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 43.82723868174523), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 24.991914011406934), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 21.032546219412126), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 12.654871279669257)]
L1823	18072023--s--Lm--st--L1823--p--E04--pos--3--tm--0--ch--BF	L1823	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 275.4520274338084), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 55.43391427262364), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 42.07109426707241), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 23.932782244558), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 6.337274482824849)]
L1823	18072023--s--Lm--st--L1823--p--E05--pos--1--tm--0--ch--BF	L1823	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 88.21986421295036), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 41.87821741324801), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 32.29051077065935), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 30.889979807481662), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 27.064376620662575)]
L1823	18072023--s--Lm--st--L1823--p--E05--pos--2--tm--0--ch--BF	L1823	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 220.01392596961063), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 48.613635484842746), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 26.182748655429908), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 22.299680386012934), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 12.670426203431653)]
L1823	18072023--s--Lm--st--L1823--p--E05--pos--3--tm--0--ch--BF	L1823	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 240.99217479550808), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 52.13529869868743), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 28.96497207165318), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 22.14086541156471), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 14.483858539783697)]
L1823	18072023--s--Lm--st--L1823--p--E06--pos--1--tm--0--ch--BF	L1823	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 233.58476184848666), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 52.78894977034811), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 23.234172909228626), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 17.738814790988656), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 9.573098621956307)]
L1823	18072023--s--Lm--st--L1823--p--E06--pos--2--tm--0--ch--BF	L1823	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 112.08058260387133), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 50.27834555200343), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 30.375013502533506), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 29.159150987481517), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 10.332218085097367)]
L1823	18072023--s--Lm--st--L1823--p--E06--pos--3--tm--0--ch--BF	L1823	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 116.08068417318829), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 52.05367188494136), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 26.485739408424568), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 20.86050650005659), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 12.605632617347096)]
L1823	18072023--s--Lm--st--L1823--p--E08--pos--1--tm--0--ch--BF	L1823	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 94.84046803913216), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 70.78618771687738), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 29.431546437519675), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 23.013325593852976), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 6.387813252916386)]
L1823	18072023--s--Lm--st--L1823--p--E08--pos--2--tm--0--ch--BF	L1823	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 147.3189872980527), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 59.21229461909952), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 30.39852182662728), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 21.810626767666857), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 11.82127617631327)]
L1823	18072023--s--Lm--st--L1823--p--E08--pos--3--tm--0--ch--BF	L1823	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 275.4520274338084), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 55.43391427262364), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 42.07109426707241), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 23.932782244558), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 6.337274482824849)]
L1823	18072023--s--Lm--st--L1823--p--E09--pos--1--tm--0--ch--BF	L1823	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 206.20906825727306), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 44.89217301467814), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 22.055736665120364), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 19.77185451804378), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 11.474122674046763)]
L1823	18072023--s--Lm--st--L1823--p--E09--pos--2--tm--0--ch--BF	L1823	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 147.3642272555055), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 59.21229461909952), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 30.39852182662728), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 21.909105546746236), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 11.684383862429408)]
