feature	RandomForest(n=200, p=1.0)
Unnamed: 0-SUMMARYDiffGlobal.tsv_max.txt	0.0
Unnamed: 0-SUMMARYDiffGlobal.tsv_mean.txt	0.0
mindiffs-SUMMARYDiffGlobal.tsv_var.txt	0.0
Unnamed: 0-SUMMARYCustomAlgos.tsv_var.txt	0.0
Homogenity-SUMMARYCustomAlgos.tsv_std.txt	0.0
ThicknessThreshold=0.19-SUMMARYCustomAlgos.tsv_var.txt	0.0
Unnamed: 0-SUMMARYDiffGlobal.tsv_min.txt	0.0
ThicknessThreshold=0.19-SUMMARYCustomAlgos.tsv_std.txt	0.0
BioVolume-SUMMARYCustomAlgos.tsv_var.txt	0.0
Unnamed: 0-SUMMARYDiffGlobal.tsv_q10.txt	0.0
Homogenity-SUMMARYCustomAlgos.tsv_var.txt	0.0
MicrocoloniesAggregates-SUMMARYCustomAlgos.tsv_max.txt	0.0
ThicknessThreshold=0.01-SUMMARYCustomAlgos.tsv_std.txt	0.0
Unnamed: 0-SUMMARYCustomAlgos.tsv_q25.txt	0.0
max-SUMMARYCustomAlgos.tsv_q90.txt	0.0
MicrocoloniesAggregates-SUMMARYCustomAlgos.tsv_median.txt	0.0
max-SUMMARYCustomAlgos.tsv_q75.txt	0.0
Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt	0.0
ThicknessThreshold=0.21000000000000002-SUMMARYCustomAlgos.tsv_std.txt	0.0
MicrocoloniesAggregates-SUMMARYCustomAlgos.tsv_mean.txt	0.0
Unnamed: 0-SUMMARYCustomAlgos.tsv_q75.txt	0.0
Unnamed: 0-SUMMARYDiffGlobal.tsv_q25.txt	0.0
Unnamed: 0-SUMMARYCustomAlgos.tsv_q90.txt	0.0
Unnamed: 0-SUMMARYCustomAlgos.tsv_std.txt	0.0
max-SUMMARYCustomAlgos.tsv_max.txt	0.0
globalMean-SUMMARYDiffGlobal.tsv_var.txt	0.0
minPropNormalized-SUMMARYCustomAlgos.tsv_std.txt	0.0
globalMean-SUMMARYDiffGlobal.tsv_std.txt	0.0
stdNormalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
BioVolume-SUMMARYCustomAlgos.tsv_std.txt	0.0
eigenLocalNormalized-SUMMARYCustomAlgos.tsv_var.txt	0.0
eigen-SUMMARYDiffGlobal.tsv_var.txt	0.0
eigenLocal-SUMMARYCustomAlgos.tsv_q25.txt	0.0
eigenLocal-SUMMARYCustomAlgos.tsv_q10.txt	0.0
eigenLocal-SUMMARYCustomAlgos.tsv_min.txt	0.0
eigenLocal-SUMMARYCustomAlgos.tsv_median.txt	0.0
eigenLocal-SUMMARYCustomAlgos.tsv_mean.txt	0.0
eigenLocal-SUMMARYCustomAlgos.tsv_max.txt	0.0
eigen-SUMMARYDiffGlobal.tsv_std.txt	0.0
eigenLocal-SUMMARYCustomAlgos.tsv_q90.txt	0.0
eigen-SUMMARYDiffGlobal.tsv_q90.txt	0.0
eigen-SUMMARYDiffGlobal.tsv_q75.txt	0.0
eigen-SUMMARYDiffGlobal.tsv_q25.txt	0.0
eigen-SUMMARYDiffGlobal.tsv_q10.txt	0.0
eigen-SUMMARYDiffGlobal.tsv_min.txt	0.0
eigen-SUMMARYDiffGlobal.tsv_median.txt	0.0
eigenLocal-SUMMARYCustomAlgos.tsv_q75.txt	0.0
eigenLocal-SUMMARYCustomAlgos.tsv_std.txt	0.0
MicrocoloniesAggregates-SUMMARYCustomAlgos.tsv_q10.txt	0.0
eigenLocalNormalized-SUMMARYCustomAlgos.tsv_min.txt	0.0
ThicknessThreshold=0.19-SUMMARYCustomAlgos.tsv_q90.txt	0.0
eigenLocalNormalized-SUMMARYCustomAlgos.tsv_std.txt	0.0
eigenLocalNormalized-SUMMARYCustomAlgos.tsv_q90.txt	0.0
eigenLocalNormalized-SUMMARYCustomAlgos.tsv_q75.txt	0.0
eigenLocalNormalized-SUMMARYCustomAlgos.tsv_q25.txt	0.0
eigenLocalNormalized-SUMMARYCustomAlgos.tsv_q10.txt	0.0
eigenLocalNormalized-SUMMARYCustomAlgos.tsv_median.txt	0.0
eigenLocal-SUMMARYCustomAlgos.tsv_var.txt	0.0
ThicknessThreshold=0.19-SUMMARYCustomAlgos.tsv_q10.txt	0.0
SubstratumCoverage-SUMMARYCustomAlgos.tsv_var.txt	0.0
eigenLocalNormalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
SubstratumCoverage-SUMMARYCustomAlgos.tsv_std.txt	0.0
RoughnessThreshold=0.29000000000000004-SUMMARYCustomAlgos.tsv_std.txt	0.0
eigenLocalNormalized-SUMMARYCustomAlgos.tsv_max.txt	0.0
MicrocoloniesAggregates-SUMMARYCustomAlgos.tsv_min.txt	0.0
Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt	0.0
Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt	0.0
MicrocoloniesLargeNormalized-SUMMARYCustomAlgos.tsv_max.txt	0.0
maxdiffs-SUMMARYDiffGlobal.tsv_var.txt	0.0
MicrocoloniesLargeNormalized-SUMMARYCustomAlgos.tsv_median.txt	0.0
medNormalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
ThicknessThreshold=0.23-SUMMARYCustomAlgos.tsv_var.txt	0.0
MicrocoloniesLargeNormalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
maxdiffs-SUMMARYDiffGlobal.tsv_std.txt	0.0
ThicknessThreshold=0.27-SUMMARYCustomAlgos.tsv_std.txt	0.0
ThicknessThreshold=0.24000000000000002-SUMMARYCustomAlgos.tsv_std.txt	0.0
MicrocoloniesLarge-SUMMARYCustomAlgos.tsv_var.txt	0.0
ThicknessThreshold=0.27-SUMMARYCustomAlgos.tsv_var.txt	0.0
MicrocoloniesLarge-SUMMARYCustomAlgos.tsv_std.txt	0.0
ThicknessThreshold=0.23-SUMMARYCustomAlgos.tsv_std.txt	0.0
MicrocoloniesLarge-SUMMARYCustomAlgos.tsv_q90.txt	0.0
MicrocoloniesLarge-SUMMARYCustomAlgos.tsv_q75.txt	0.0
med-SUMMARYCustomAlgos.tsv_std.txt	0.0
ThicknessThreshold=0.24000000000000002-SUMMARYCustomAlgos.tsv_var.txt	0.0
MicrocoloniesLarge-SUMMARYCustomAlgos.tsv_q10.txt	0.0
MicrocoloniesLargeNormalized-SUMMARYCustomAlgos.tsv_q90.txt	0.0
ThicknessThreshold=0.25-SUMMARYCustomAlgos.tsv_std.txt	0.0
MicrocoloniesLargeNormalized-SUMMARYCustomAlgos.tsv_var.txt	0.0
MicrocoloniesLargeNormalized-SUMMARYCustomAlgos.tsv_std.txt	0.0
meanNormalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
mdiffs-SUMMARYDiffGlobal.tsv_var.txt	0.0
mdiffs-SUMMARYDiffGlobal.tsv_std.txt	0.0
ThicknessThreshold=0.02-SUMMARYCustomAlgos.tsv_std.txt	0.0
eigen-SUMMARYDiffGlobal.tsv_max.txt	0.0
MicrocoloniesLargeNormalized-SUMMARYCustomAlgos.tsv_q75.txt	0.0
ThicknessThreshold=0.26-SUMMARYCustomAlgos.tsv_std.txt	0.0
MicrocoloniesLargeNormalized-SUMMARYCustomAlgos.tsv_q25.txt	0.0
ThicknessThreshold=0.26-SUMMARYCustomAlgos.tsv_var.txt	0.0
MicrocoloniesLargeNormalized-SUMMARYCustomAlgos.tsv_q10.txt	0.0
MicrocoloniesLargeNormalized-SUMMARYCustomAlgos.tsv_min.txt	0.0
MicrocoloniesLarge-SUMMARYCustomAlgos.tsv_q25.txt	0.0
MicrocoloniesLarge-SUMMARYCustomAlgos.tsv_min.txt	0.0
ThicknessThreshold=0.02-SUMMARYCustomAlgos.tsv_var.txt	0.0
ThicknessThreshold=0.21000000000000002-SUMMARYCustomAlgos.tsv_var.txt	0.0
ThicknessThreshold=0.29000000000000004-SUMMARYCustomAlgos.tsv_var.txt	0.0
MicrocoloniesAggregatesNormalized-SUMMARYCustomAlgos.tsv_max.txt	0.0
Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt	0.0
MicrocoloniesAggregates-SUMMARYCustomAlgos.tsv_var.txt	0.0
MicrocoloniesAggregates-SUMMARYCustomAlgos.tsv_std.txt	0.0
MicrocoloniesAggregates-SUMMARYCustomAlgos.tsv_q90.txt	0.0
ThicknessThreshold=0.01-SUMMARYCustomAlgos.tsv_var.txt	0.0
MicrocoloniesAggregatesNormalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt	0.0
maxNormalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
MicrocoloniesAggregates-SUMMARYCustomAlgos.tsv_q75.txt	0.0
minPropNormalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
MicrocoloniesAggregates-SUMMARYCustomAlgos.tsv_q25.txt	0.0
ThicknessThreshold=0.03-SUMMARYCustomAlgos.tsv_var.txt	0.0
ThicknessThreshold=0.22-SUMMARYCustomAlgos.tsv_std.txt	0.0
MicrocoloniesAggregatesNormalized-SUMMARYCustomAlgos.tsv_median.txt	0.0
ThicknessThreshold=0.28-SUMMARYCustomAlgos.tsv_std.txt	0.0
MicrocoloniesAggregatesNormalized-SUMMARYCustomAlgos.tsv_var.txt	0.0
ThicknessThreshold=0.22-SUMMARYCustomAlgos.tsv_var.txt	0.0
MicrocoloniesLarge-SUMMARYCustomAlgos.tsv_median.txt	0.0
MicrocoloniesLarge-SUMMARYCustomAlgos.tsv_mean.txt	0.0
ThicknessThreshold=0.03-SUMMARYCustomAlgos.tsv_std.txt	0.0
MicrocoloniesLarge-SUMMARYCustomAlgos.tsv_max.txt	0.0
ThicknessThreshold=0.28-SUMMARYCustomAlgos.tsv_var.txt	0.0
minNormalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
MicrocoloniesAggregatesNormalized-SUMMARYCustomAlgos.tsv_min.txt	0.0
MicrocoloniesAggregatesNormalized-SUMMARYCustomAlgos.tsv_std.txt	0.0
MicrocoloniesAggregatesNormalized-SUMMARYCustomAlgos.tsv_q90.txt	0.0
MicrocoloniesAggregatesNormalized-SUMMARYCustomAlgos.tsv_q75.txt	0.0
MicrocoloniesAggregatesNormalized-SUMMARYCustomAlgos.tsv_q25.txt	0.0
MicrocoloniesAggregatesNormalized-SUMMARYCustomAlgos.tsv_q10.txt	0.0
ThicknessThreshold=0.29000000000000004-SUMMARYCustomAlgos.tsv_std.txt	0.0
eigen-SUMMARYDiffGlobal.tsv_mean.txt	0.0
RoughnessThreshold=0.02-SUMMARYCustomAlgos.tsv_std.txt	0.0
Unnamed: 0-SUMMARYDiffGlobal.tsv_q75.txt	0.0
counts(inten<0.17Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
counts(inten<0.18000000000000002Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
RoughnessThreshold=0.13-SUMMARYCustomAlgos.tsv_var.txt	0.0
RoughnessThreshold=0.13-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(Norminten<0.26Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
RoughnessThreshold=0.29000000000000004-SUMMARYCustomAlgos.tsv_var.txt	0.0
counts(Norminten<0.27Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
counts(Norminten<0.27Normalized-SUMMARYCustomAlgos.tsv_q25.txt	0.0
ThicknessThreshold=0.11-SUMMARYCustomAlgos.tsv_var.txt	0.0
ThicknessThreshold=0.060000000000000005-SUMMARYCustomAlgos.tsv_std.txt	0.0
ThicknessThreshold=0.11-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(Norminten<0.25Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
ThicknessThreshold=0.060000000000000005-SUMMARYCustomAlgos.tsv_var.txt	0.0
RoughnessThreshold=0.12-SUMMARYCustomAlgos.tsv_var.txt	0.0
RoughnessThreshold=0.12-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(Norminten<0.28Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
RoughnessThreshold=0.12-SUMMARYCustomAlgos.tsv_q25.txt	0.0
ThicknessThreshold=0.11-SUMMARYCustomAlgos.tsv_q10.txt	0.0
counts(Norminten<0.29000000000000004Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
counts(inten<0.16Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
RoughnessThreshold=0.11-SUMMARYCustomAlgos.tsv_var.txt	0.0
counts(Norminten<0.25Normalized-SUMMARYCustomAlgos.tsv_q10.txt	0.0
counts(inten<0.18000000000000002Normalized-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(Norminten<0.2Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
ThicknessThreshold=0.13-SUMMARYCustomAlgos.tsv_std.txt	0.0
ThicknessThreshold=0.14-SUMMARYCustomAlgos.tsv_var.txt	0.0
ThicknessThreshold=0.14-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(Norminten<0.17Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
counts(Norminten<0.18000000000000002Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
counts(inten<0.21000000000000002Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
counts(Norminten<0.19Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
ThicknessThreshold=0.05-SUMMARYCustomAlgos.tsv_std.txt	0.0
ThicknessThreshold=0.05-SUMMARYCustomAlgos.tsv_var.txt	0.0
ThicknessThreshold=0.13-SUMMARYCustomAlgos.tsv_var.txt	0.0
counts(inten<0.2-SUMMARYCustomAlgos.tsv_var.txt	0.0
counts(Norminten<0.24000000000000002Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
counts(Norminten<0.21000000000000002Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
RoughnessThreshold=0.14-SUMMARYCustomAlgos.tsv_var.txt	0.0
counts(Norminten<0.22-SUMMARYCustomAlgos.tsv_q10.txt	0.0
counts(Norminten<0.22Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
RoughnessThreshold=0.14-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(inten<0.19Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
counts(Norminten<0.23Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
ThicknessThreshold=0.12-SUMMARYCustomAlgos.tsv_var.txt	0.0
ThicknessThreshold=0.12-SUMMARYCustomAlgos.tsv_std.txt	0.0
RoughnessThreshold=0.11-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(inten<0.16-SUMMARYCustomAlgos.tsv_q10.txt	0.0
Unnamed: 0-SUMMARYDiffGlobal.tsv_q90.txt	0.0
ThicknessThreshold=0.09-SUMMARYCustomAlgos.tsv_std.txt	0.0
RoughnessThreshold=0.06999999999999999-SUMMARYCustomAlgos.tsv_median.txt	0.0
RoughnessThreshold=0.060000000000000005-SUMMARYCustomAlgos.tsv_var.txt	0.0
RoughnessThreshold=0.060000000000000005-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(inten<0.060000000000000005Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
ThicknessThreshold=0.09-SUMMARYCustomAlgos.tsv_var.txt	0.0
RoughnessThreshold=0.05-SUMMARYCustomAlgos.tsv_var.txt	0.0
RoughnessThreshold=0.05-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(inten<0.06999999999999999Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
counts(inten<0.12Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
RoughnessThreshold=0.04-SUMMARYCustomAlgos.tsv_var.txt	0.0
ThicknessThreshold=0.06999999999999999-SUMMARYCustomAlgos.tsv_var.txt	0.0
RoughnessThreshold=0.04-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(inten<0.08Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
ThicknessThreshold=0.08-SUMMARYCustomAlgos.tsv_var.txt	0.0
RoughnessThreshold=0.03-SUMMARYCustomAlgos.tsv_var.txt	0.0
ThicknessThreshold=0.08-SUMMARYCustomAlgos.tsv_std.txt	0.0
RoughnessThreshold=0.03-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(inten<0.11Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
counts(inten<0.09999999999999999Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
counts(inten<0.09Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
counts(inten<0.13Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
RoughnessThreshold=0.01-SUMMARYCustomAlgos.tsv_var.txt	0.0
counts(inten<0.01-SUMMARYCustomAlgos.tsv_min.txt	0.0
RoughnessThreshold=0.09-SUMMARYCustomAlgos.tsv_var.txt	0.0
counts(inten<0.01Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
ThicknessThreshold=0.09999999999999999-SUMMARYCustomAlgos.tsv_var.txt	0.0
counts(inten<0.15000000000000002Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
ThicknessThreshold=0.09999999999999999-SUMMARYCustomAlgos.tsv_std.txt	0.0
RoughnessThreshold=0.09999999999999999-SUMMARYCustomAlgos.tsv_var.txt	0.0
RoughnessThreshold=0.09999999999999999-SUMMARYCustomAlgos.tsv_std.txt	0.0
RoughnessThreshold=0.09999999999999999-SUMMARYCustomAlgos.tsv_median.txt	0.0
counts(inten<0.03Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
RoughnessThreshold=0.09999999999999999-SUMMARYCustomAlgos.tsv_max.txt	0.0
RoughnessThreshold=0.09-SUMMARYCustomAlgos.tsv_std.txt	0.0
RoughnessThreshold=0.06999999999999999-SUMMARYCustomAlgos.tsv_std.txt	0.0
RoughnessThreshold=0.09-SUMMARYCustomAlgos.tsv_q25.txt	0.0
counts(inten<0.14Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
counts(inten<0.04Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
RoughnessThreshold=0.08-SUMMARYCustomAlgos.tsv_var.txt	0.0
RoughnessThreshold=0.01-SUMMARYCustomAlgos.tsv_std.txt	0.0
ThicknessThreshold=0.06999999999999999-SUMMARYCustomAlgos.tsv_std.txt	0.0
RoughnessThreshold=0.08-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(inten<0.05Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
RoughnessThreshold=0.06999999999999999-SUMMARYCustomAlgos.tsv_var.txt	0.0
counts(Norminten<0.17-SUMMARYCustomAlgos.tsv_q10.txt	0.0
RoughnessThreshold=0.01-SUMMARYCustomAlgos.tsv_max.txt	0.0
RoughnessThreshold=0.15000000000000002-SUMMARYCustomAlgos.tsv_std.txt	0.0
RoughnessThreshold=0.27-SUMMARYCustomAlgos.tsv_var.txt	0.0
Unnamed: 0.1-SUMMARYDiffGlobal.tsv_q90.txt	0.0
Unnamed: 0.1-SUMMARYDiffGlobal.tsv_std.txt	0.0
Unnamed: 0.1-SUMMARYDiffGlobal.tsv_var.txt	0.0
RoughnessThreshold=0.28-SUMMARYCustomAlgos.tsv_var.txt	0.0
RoughnessThreshold=0.28-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(inten<0.29000000000000004Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
counts(Norminten<0.01Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
ThicknessThreshold=0.18000000000000002-SUMMARYCustomAlgos.tsv_var.txt	0.0
ThicknessThreshold=0.18000000000000002-SUMMARYCustomAlgos.tsv_std.txt	0.0
RoughnessThreshold=0.27-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(inten<0.2Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
counts(Norminten<0.02Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
RoughnessThreshold=0.26-SUMMARYCustomAlgos.tsv_var.txt	0.0
counts(inten<0.28Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
RoughnessThreshold=0.26-SUMMARYCustomAlgos.tsv_std.txt	0.0
ThicknessThreshold=0.17-SUMMARYCustomAlgos.tsv_var.txt	0.0
RoughnessThreshold=0.26-SUMMARYCustomAlgos.tsv_q25.txt	0.0
counts(Norminten<0.03Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
ThicknessThreshold=0.17-SUMMARYCustomAlgos.tsv_std.txt	0.0
RoughnessThreshold=0.25-SUMMARYCustomAlgos.tsv_var.txt	0.0
Unnamed: 0.1-SUMMARYDiffGlobal.tsv_q75.txt	0.0
Unnamed: 0.1-SUMMARYDiffGlobal.tsv_q25.txt	0.0
RoughnessThreshold=0.15000000000000002-SUMMARYCustomAlgos.tsv_var.txt	0.0
Unnamed: 0.1-SUMMARYCustomAlgos.tsv_q10.txt	0.0
Unnamed: 0-SUMMARYDiffGlobal.tsv_std.txt	0.0
Unnamed: 0-SUMMARYDiffGlobal.tsv_var.txt	0.0
Unnamed: 0.1-SUMMARYCustomAlgos.tsv_max.txt	0.0
Unnamed: 0.1-SUMMARYCustomAlgos.tsv_mean.txt	0.0
Unnamed: 0.1-SUMMARYCustomAlgos.tsv_median.txt	0.0
Unnamed: 0.1-SUMMARYCustomAlgos.tsv_min.txt	0.0
diffNormalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
ThicknessThreshold=0.04-SUMMARYCustomAlgos.tsv_std.txt	0.0
ThicknessThreshold=0.04-SUMMARYCustomAlgos.tsv_var.txt	0.0
MicrocoloniesPlatonicNormalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
Unnamed: 0.1-SUMMARYDiffGlobal.tsv_q10.txt	0.0
Unnamed: 0.1-SUMMARYCustomAlgos.tsv_q25.txt	0.0
Unnamed: 0.1-SUMMARYCustomAlgos.tsv_q75.txt	0.0
Unnamed: 0.1-SUMMARYCustomAlgos.tsv_q90.txt	0.0
Unnamed: 0.1-SUMMARYCustomAlgos.tsv_std.txt	0.0
Unnamed: 0.1-SUMMARYCustomAlgos.tsv_var.txt	0.0
Unnamed: 0.1-SUMMARYDiffGlobal.tsv_max.txt	0.0
Unnamed: 0.1-SUMMARYDiffGlobal.tsv_mean.txt	0.0
Unnamed: 0.1-SUMMARYDiffGlobal.tsv_median.txt	0.0
Unnamed: 0.1-SUMMARYDiffGlobal.tsv_min.txt	0.0
RoughnessThreshold=0.25-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(Norminten<0.04Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
RoughnessThreshold=0.24000000000000002-SUMMARYCustomAlgos.tsv_var.txt	0.0
RoughnessThreshold=0.17-SUMMARYCustomAlgos.tsv_q90.txt	0.0
counts(Norminten<0.09Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
ThicknessThreshold=0.16-SUMMARYCustomAlgos.tsv_q90.txt	0.0
RoughnessThreshold=0.18000000000000002-SUMMARYCustomAlgos.tsv_var.txt	0.0
RoughnessThreshold=0.18000000000000002-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(Norminten<0.11Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
counts(inten<0.24000000000000002Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
counts(Norminten<0.12Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
RoughnessThreshold=0.17-SUMMARYCustomAlgos.tsv_var.txt	0.0
RoughnessThreshold=0.17-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(Norminten<0.13Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
ThicknessThreshold=0.17-SUMMARYCustomAlgos.tsv_q25.txt	0.0
ThicknessThreshold=0.15000000000000002-SUMMARYCustomAlgos.tsv_var.txt	0.0
counts(inten<0.23Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
RoughnessThreshold=0.16-SUMMARYCustomAlgos.tsv_var.txt	0.0
RoughnessThreshold=0.16-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(Norminten<0.14Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
ThicknessThreshold=0.15000000000000002-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(Norminten<0.15000000000000002Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
counts(inten<0.22Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
counts(Norminten<0.16Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
RoughnessThreshold=0.19-SUMMARYCustomAlgos.tsv_std.txt	0.0
RoughnessThreshold=0.19-SUMMARYCustomAlgos.tsv_var.txt	0.0
ThicknessThreshold=0.16-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(Norminten<0.09999999999999999Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
RoughnessThreshold=0.24000000000000002-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(inten<0.27Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
counts(Norminten<0.05Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
RoughnessThreshold=0.23-SUMMARYCustomAlgos.tsv_var.txt	0.0
RoughnessThreshold=0.23-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(Norminten<0.060000000000000005Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
RoughnessThreshold=0.23-SUMMARYCustomAlgos.tsv_min.txt	0.0
RoughnessThreshold=0.22-SUMMARYCustomAlgos.tsv_var.txt	0.0
RoughnessThreshold=0.22-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(inten<0.26Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
counts(Norminten<0.06999999999999999Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
RoughnessThreshold=0.02-SUMMARYCustomAlgos.tsv_var.txt	0.0
RoughnessThreshold=0.21000000000000002-SUMMARYCustomAlgos.tsv_var.txt	0.0
RoughnessThreshold=0.21000000000000002-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(Norminten<0.08Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
ThicknessThreshold=0.16-SUMMARYCustomAlgos.tsv_var.txt	0.0
RoughnessThreshold=0.2-SUMMARYCustomAlgos.tsv_var.txt	0.0
RoughnessThreshold=0.2-SUMMARYCustomAlgos.tsv_std.txt	0.0
counts(inten<0.25Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
counts(inten<0.02Normalized-SUMMARYCustomAlgos.tsv_mean.txt	0.0
