sampleName	Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_q25.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_q75.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_q90.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_std.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_var.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_max.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_mean.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_median.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_min.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_q10.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_q25.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_q75.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_q90.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_std.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_var.txt	diff-SUMMARYCustomAlgos.tsv_max.txt	diff-SUMMARYCustomAlgos.tsv_mean.txt	diff-SUMMARYCustomAlgos.tsv_median.txt	diff-SUMMARYCustomAlgos.tsv_min.txt	diff-SUMMARYCustomAlgos.tsv_q10.txt	diff-SUMMARYCustomAlgos.tsv_q25.txt	diff-SUMMARYCustomAlgos.tsv_q75.txt	diff-SUMMARYCustomAlgos.tsv_q90.txt	diff-SUMMARYCustomAlgos.tsv_std.txt	diff-SUMMARYCustomAlgos.tsv_var.txt	max-SUMMARYCustomAlgos.tsv_max.txt	max-SUMMARYCustomAlgos.tsv_mean.txt	max-SUMMARYCustomAlgos.tsv_median.txt	max-SUMMARYCustomAlgos.tsv_min.txt	max-SUMMARYCustomAlgos.tsv_q10.txt	max-SUMMARYCustomAlgos.tsv_q25.txt	max-SUMMARYCustomAlgos.tsv_q75.txt	max-SUMMARYCustomAlgos.tsv_q90.txt	max-SUMMARYCustomAlgos.tsv_std.txt	max-SUMMARYCustomAlgos.tsv_var.txt	mean-SUMMARYCustomAlgos.tsv_max.txt	mean-SUMMARYCustomAlgos.tsv_mean.txt	mean-SUMMARYCustomAlgos.tsv_median.txt	mean-SUMMARYCustomAlgos.tsv_min.txt	mean-SUMMARYCustomAlgos.tsv_q10.txt	mean-SUMMARYCustomAlgos.tsv_q25.txt	mean-SUMMARYCustomAlgos.tsv_q75.txt	mean-SUMMARYCustomAlgos.tsv_q90.txt	mean-SUMMARYCustomAlgos.tsv_std.txt	mean-SUMMARYCustomAlgos.tsv_var.txt	med-SUMMARYCustomAlgos.tsv_max.txt	med-SUMMARYCustomAlgos.tsv_mean.txt	med-SUMMARYCustomAlgos.tsv_median.txt	med-SUMMARYCustomAlgos.tsv_min.txt	med-SUMMARYCustomAlgos.tsv_q10.txt	med-SUMMARYCustomAlgos.tsv_q25.txt	med-SUMMARYCustomAlgos.tsv_q75.txt	med-SUMMARYCustomAlgos.tsv_q90.txt	med-SUMMARYCustomAlgos.tsv_std.txt	med-SUMMARYCustomAlgos.tsv_var.txt	min-SUMMARYCustomAlgos.tsv_max.txt	min-SUMMARYCustomAlgos.tsv_mean.txt	min-SUMMARYCustomAlgos.tsv_median.txt	min-SUMMARYCustomAlgos.tsv_min.txt	min-SUMMARYCustomAlgos.tsv_q10.txt	min-SUMMARYCustomAlgos.tsv_q25.txt	min-SUMMARYCustomAlgos.tsv_q75.txt	min-SUMMARYCustomAlgos.tsv_q90.txt	min-SUMMARYCustomAlgos.tsv_std.txt	min-SUMMARYCustomAlgos.tsv_var.txt	minProp-SUMMARYCustomAlgos.tsv_max.txt	minProp-SUMMARYCustomAlgos.tsv_mean.txt	minProp-SUMMARYCustomAlgos.tsv_median.txt	minProp-SUMMARYCustomAlgos.tsv_min.txt	minProp-SUMMARYCustomAlgos.tsv_q10.txt	minProp-SUMMARYCustomAlgos.tsv_q25.txt	minProp-SUMMARYCustomAlgos.tsv_q75.txt	minProp-SUMMARYCustomAlgos.tsv_q90.txt	minProp-SUMMARYCustomAlgos.tsv_std.txt	minProp-SUMMARYCustomAlgos.tsv_var.txt	std-SUMMARYCustomAlgos.tsv_max.txt	std-SUMMARYCustomAlgos.tsv_mean.txt	std-SUMMARYCustomAlgos.tsv_median.txt	std-SUMMARYCustomAlgos.tsv_min.txt	std-SUMMARYCustomAlgos.tsv_q10.txt	std-SUMMARYCustomAlgos.tsv_q25.txt	std-SUMMARYCustomAlgos.tsv_q75.txt	std-SUMMARYCustomAlgos.tsv_q90.txt	std-SUMMARYCustomAlgos.tsv_std.txt	std-SUMMARYCustomAlgos.tsv_var.txt	label
13042023--s--Lm--st--L628--p--C06--pos005--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4078.0	4051.190476190476	4060.0	3995.0	4017.0	4036.0	4069.0	4072.0	24.057470872099397	578.7619047619107	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	0.0	0.0	1831.996954917908	1141.147936866397	1052.116400718689	867.3969974517822	950.4343729019164	1035.3346223831177	1147.0604467391968	1472.0960330963137	246.8512415366488	60935.5354481849	1605.0	809.1428571428571	732.0	424.0	514.0	637.0	898.0	1204.0	303.11174271451205	91876.72857142855	100.0	43.80952380952381	35.0	17.0	23.0	26.0	59.0	78.0	24.05747087209926	578.7619047619044	0.6711750030517578	0.6380962644304548	0.6408853530883789	0.5755195617675781	0.6219863891601562	0.6388206481933594	0.6428985595703125	0.6545600891113281	0.0205413374714985	0.0004219465451179	1041.9491253884537	943.9970854680828	966.6469650540892	830.6011187403459	856.0924395316673	897.4508534565762	999.1755012024516	1009.7679334365577	65.83151955246525	4333.788966586615	L628
13042023--s--Lm--st--L628--p--D03--pos001--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4084.0	4034.6666666666665	4080.0	3565.0	4067.0	4072.0	4082.0	4083.0	138.61649733467274	19214.533333333333	4095.0	4051.0476190476193	4095.0	3577.0	4095.0	4095.0	4095.0	4095.0	139.9608788878079	19589.047619047637	946.3417654037476	344.36942173185804	285.5661506652832	81.96155452728271	103.26956748962402	135.4457769393921	486.6912431716919	714.9529209136963	261.52269762936874	68394.12137534223	828.0	221.47619047619048	132.0	60.0	69.0	80.0	267.0	524.0	222.868036974264	49670.161904761895	28.0	16.38095238095238	14.0	11.0	12.0	12.0	19.0	26.0	5.463297451870898	29.847619047619048	0.7760448455810547	0.7161716733660016	0.7413816452026367	0.5764026641845703	0.6225299835205078	0.672490119934082	0.7641754150390625	0.7732553482055664	0.0632552326275559	0.0040012244547662	611.8887575728892	353.0855473650648	379.8510424706295	92.50658244423911	126.27518114381822	188.69567798037392	515.5613066549827	596.2590604752626	180.40646342588013	32546.49204583343	L628
13042023--s--Lm--st--L628--p--D03--pos002--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4084.0	4074.4761904761904	4077.0	4054.0	4065.0	4070.0	4082.0	4082.0	8.262076298479936	68.26190476190392	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	0.0	0.0	961.1350526809692	467.2922336487543	415.3618259429932	147.5806245803833	173.28931140899658	210.7634992599488	664.1407318115234	914.6079368591307	281.80724736177564	79415.32466562101	882.0	313.0	200.0	78.0	86.0	99.0	440.0	772.0	273.48418601447503	74793.59999999999	41.0	20.52380952380953	18.0	11.0	13.0	13.0	25.0	30.0	8.262076298479984	68.26190476190473	0.8063983917236328	0.7061591829572406	0.7140798568725586	0.5356435775756836	0.5908546447753906	0.6482095718383789	0.7868337631225586	0.7992391586303711	0.0863448704947994	0.0074554366607636	677.3433132226642	467.0541706674386	466.4484190955922	247.4602581096952	283.9997363056457	331.71547227720623	574.0287171643066	650.7731006056549	142.12456637616384	20199.3923676126	L628
13042023--s--Lm--st--L628--p--D03--pos003--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4073.0	4050.9523809523807	4057.0	4018.0	4022.0	4037.0	4063.0	4070.0	17.698802757464083	313.2476190476183	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	0.0	0.0	1043.0277214050293	651.985471135094	537.072172164917	509.8479499816895	514.7217063903809	524.8315744400024	711.9077091217041	1027.9260206222534	196.71040600299787	38694.98382986426	950.0	478.7142857142857	361.0	285.0	313.0	332.0	538.0	887.0	222.10811395740205	49332.01428571429	77.0	44.04761904761905	38.0	22.0	25.0	32.0	58.0	73.0	17.698802757464104	313.24761904761897	0.671661376953125	0.6488509405226934	0.6666116714477539	0.553492546081543	0.5853748321533203	0.6588563919067383	0.6676998138427734	0.6682395935058594	0.0365301401999953	0.0013344511430313	646.3153344408905	536.9068246781537	534.7289025811482	453.3215706127056	463.1152460310094	487.6135220499669	571.8795030008995	606.2781208851674	58.84861529909541	3463.159522620927	L628
13042023--s--Lm--st--L628--p--D03--pos004--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4079.0	4065.190476190476	4072.0	4030.0	4048.0	4049.0	4077.0	4079.0	14.678620669596787	215.46190476191404	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	0.0	0.0	1161.3455028533936	622.4989292053949	510.1192693710327	256.8044376373291	348.0613737106323	406.3161573410034	808.8554697036743	1111.2653350830078	289.2870950646724	83687.0233709568	1055.0	424.4285714285714	260.0	116.0	148.0	177.0	603.0	1005.0	324.3534447833985	105205.15714285712	65.0	29.80952380952381	23.0	16.0	16.0	18.0	46.0	47.0	14.678620669596471	215.4619047619048	0.7646656036376953	0.6698160171508789	0.6853342056274414	0.5410118103027344	0.5714550018310547	0.6311931610107422	0.7170619964599609	0.7375106811523438	0.0640229297983839	0.0040989355399688	686.0209972761809	561.2934161550069	557.9630240962166	374.1577791327117	469.0245703108218	515.6443278534739	628.2341031656405	660.2962583286757	83.77972795870667	7019.042816834895	L628
13042023--s--Lm--st--L628--p--D03--pos005--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4084.0	4073.809523809524	4076.0	4056.0	4064.0	4068.0	4078.0	4081.0	7.311764818557869	53.46190476190058	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	0.0	0.0	1011.9982843399048	491.0443179720924	414.001314163208	174.68930912017822	220.72042655944824	296.5879230499268	653.6540212631226	911.9141502380372	264.3419900458782	69876.68770141518	938.0	320.1428571428572	198.0	86.0	100.0	129.0	449.0	744.0	265.44760042507176	70462.42857142857	39.0	21.19047619047619	19.0	11.0	14.0	17.0	27.0	31.0	7.311764818558155	53.46190476190477	0.7963085174560547	0.697570074172247	0.705958366394043	0.550868034362793	0.6034030914306641	0.6480989456176758	0.7496261596679688	0.7810964584350586	0.0708774311559908	0.0050236102472722	641.3264479428003	481.4397599261391	493.2724241834998	277.5277002774749	337.04853134866323	408.4471396116699	559.0195364911766	627.927290271107	111.3257799507278	12393.429281637867	L628
13042023--s--Lm--st--L628--p--D04--pos001--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4084.0	4077.238095238096	4080.0	4064.0	4065.0	4077.0	4082.0	4083.0	6.579549847100554	43.29047619048093	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	0.0	0.0	937.7698431015016	368.0558604739961	275.80888175964355	123.3437795639038	133.41057968139648	175.38464832305908	479.61973667144775	744.5977115631104	248.39109957881547	61698.13834997303	832.0	237.57142857142856	129.0	73.0	76.0	93.0	269.0	577.0	223.58434011096827	49989.95714285713	31.0	17.761904761904763	15.0	11.0	12.0	13.0	18.0	30.0	6.5795498471001945	43.29047619047619	0.7934894561767578	0.7230156035650344	0.7535171508789062	0.5687007904052734	0.6151695251464844	0.6789045333862305	0.7802295684814453	0.7884836196899414	0.0719536255635362	0.0051773242317375	600.3603037453973	387.2130166372378	382.50283647560445	186.10683102358416	204.25799274936287	260.91435399564006	503.4691983934919	574.7158527946686	140.9106383729695	19855.808006677784	L628
13042023--s--Lm--st--L628--p--D04--pos002--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4083.0	4070.428571428572	4076.0	3995.0	4061.0	4067.0	4080.0	4082.0	18.75785549728822	351.85714285714585	4095.0	4090.857142857143	4095.0	4008.0	4095.0	4095.0	4095.0	4095.0	18.984956450531342	360.4285714285718	976.4403972625732	417.66223344348725	330.7452983856201	140.71249103546145	164.93730449676514	232.4509687423706	547.2068777084351	819.8669509887695	261.38293534896724	68321.0388916424	883.0	262.6666666666667	148.0	77.0	84.0	105.0	319.0	628.0	242.554392525333	58832.63333333333	35.0	20.428571428571427	18.0	12.0	13.0	14.0	25.0	32.0	7.487131817801986	56.057142857142864	0.7989387512207031	0.7222948528471447	0.7437162399291992	0.5585727691650391	0.6201515197753906	0.6808614730834961	0.778040885925293	0.7928037643432617	0.0729331313815092	0.0053192416531124	654.4665724509853	443.2696618196912	443.8601385283936	226.28067498301405	258.561396550283	349.0083644366792	563.1371025077439	625.5091888043839	139.1503698754533	19362.82543647546	L628
13042023--s--Lm--st--L628--p--D04--pos003--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4081.0	4065.238095238096	4071.0	4040.0	4045.0	4053.0	4076.0	4079.0	13.700017379203464	187.69047619047691	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	0.0	0.0	1021.0226860046388	537.7029495693389	423.2382974624634	338.7562074661255	367.1583471298218	399.8402500152588	611.1699924468994	951.1594676971436	221.92830536211173	49252.17272089871	942.0	350.7142857142857	229.0	125.0	142.0	185.0	439.0	805.0	252.73150631789912	63873.21428571428	55.0	29.761904761904763	24.0	14.0	16.0	19.0	42.0	50.0	13.700017379203436	187.69047619047623	0.7468862533569336	0.6825179599580311	0.6992549896240234	0.5536317825317383	0.5976028442382812	0.6675662994384766	0.708831787109375	0.7355613708496094	0.0516330588664542	0.0026659727679067	641.2077997699058	520.9293057357178	502.5119319141193	476.2028667267096	477.7610661194787	492.35742447295024	522.1302761031825	609.6301533009927	49.879594302555	2487.973927787477	L628
13042023--s--Lm--st--L628--p--D04--pos004--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4082.0	4074.714285714286	4077.0	4057.0	4065.0	4070.0	4081.0	4082.0	7.423899629863446	55.11428571428661	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	0.0	0.0	1100.9614343643188	607.9833220073155	563.5895557403564	235.78463459014893	289.49174880981445	342.86244106292725	796.7422151565552	1093.207463264465	288.4321766864808	83193.12054810126	1014.0	391.0	259.0	89.0	103.0	116.0	589.0	969.0	324.8756685256684	105544.19999999995	38.0	20.285714285714285	18.0	13.0	13.0	14.0	25.0	30.0	7.423899629863383	55.11428571428568	0.7960071563720703	0.6791231064569383	0.6757392883300781	0.5554656982421875	0.571136474609375	0.6239404678344727	0.7524242401123047	0.7742624282836914	0.0762905277628898	0.0058202446263402	707.8452982203199	605.2051537138198	648.576605566323	412.29689636551416	472.959144653145	529.9980107822167	667.2261039184491	684.8007223860612	90.32862035574718	8159.259655372703	L628
13042023--s--Lm--st--L628--p--D04--pos005--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4082.0	4072.095238095238	4074.0	4055.0	4062.0	4065.0	4078.0	4080.0	7.917731757926302	62.690476190474726	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	0.0	0.0	976.6341180801392	501.7213256018503	415.1853151321411	260.40050888061523	288.57108879089355	337.29643630981445	634.6544933319092	874.5962915420532	225.3068324678833	50763.16875671084	898.0	329.2857142857143	210.0	117.0	129.0	152.0	456.0	723.0	246.7723936863973	60896.61428571427	40.0	22.904761904761905	21.0	13.0	15.0	17.0	30.0	33.0	7.917731757926396	62.69047619047623	0.7576885223388672	0.6823484329950242	0.7001543045043945	0.5557756423950195	0.5969419479370117	0.6419534683227539	0.7284116744995117	0.7453584671020508	0.0597798090908451	0.0035736255749378	598.3011197452975	479.233347901158	479.2407457308084	367.9242904293988	392.6265535550373	433.5792781260056	531.697977824499	557.9737845543282	66.26759291909292	4391.393871290615	L628
13042023--s--Lm--st--L628--p--D05--pos001--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4079.0	4061.619047619048	4065.0	4039.0	4043.0	4051.0	4073.0	4076.0	13.017204732492536	169.44761904762612	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	0.0	0.0	1266.3479232788086	664.7228390829904	563.2335939407349	297.3008451461792	369.13905906677246	446.07385063171387	808.028450012207	1175.353271484375	302.7813365719637	91676.5377763048	1160.0	455.2380952380952	320.0	163.0	192.0	230.0	568.0	987.0	311.54853630885583	97062.49047619048	56.0	33.38095238095238	30.0	16.0	19.0	22.0	44.0	52.0	13.017204732492267	169.4476190476191	0.7422895431518555	0.6757082712082636	0.6888275146484375	0.5551576614379883	0.5919685363769531	0.6510734558105469	0.7158346176147461	0.7329578399658203	0.0539601331582241	0.0029116959704532	785.7930219870955	600.5697205064056	596.168283033255	375.8901574094342	455.8015447641882	527.5864903158069	684.4797181016894	762.5784868420767	117.77869242510576	13871.82038936766	L628
13042023--s--Lm--st--L628--p--D05--pos002--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4084.0	4077.428571428572	4079.0	4065.0	4070.0	4073.0	4082.0	4084.0	5.9545900662552045	35.457142857145165	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	0.0	0.0	1083.112133026123	398.9131536029634	266.2364902496338	97.19152927398682	117.91934299468994	164.78411197662354	581.431866645813	907.995262145996	309.4516763594022	95760.34000164422	950.0	250.52380952380952	123.0	64.0	70.0	85.0	316.0	672.0	258.22308553799354	66679.16190476193	30.0	17.571428571428573	16.0	11.0	11.0	13.0	22.0	25.0	5.95459006625501	35.45714285714285	0.8195199966430664	0.7462611879621234	0.7827491760253906	0.5657463073730469	0.6198482513427734	0.6918783187866211	0.808436393737793	0.8182744979858398	0.0799579776350974	0.0063932781874947	773.3525061164571	449.8182259692762	407.3115845016216	157.9229555414083	207.3123670029208	286.0380073637696	640.0564556526276	721.2590417854251	204.12719218673192	41667.91059003899	L628
13042023--s--Lm--st--L628--p--D05--pos003--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4080.0	4064.809523809524	4069.0	4040.0	4051.0	4055.0	4078.0	4079.0	12.730353677801062	162.06190476190304	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	0.0	0.0	1237.3171787261963	695.1610647837321	549.4292364120483	428.48779296875	456.0179891586304	482.603533744812	895.5158367156982	1152.1109704971311	278.2447932116428	77420.16494938983	1111.0	468.04761904761904	337.0	148.0	169.0	202.0	689.0	983.0	321.4601804563788	103336.64761904762	55.0	30.19047619047619	26.0	15.0	16.0	17.0	40.0	44.0	12.730353677801132	162.06190476190486	0.7307577133178711	0.6673465910412016	0.6800107955932617	0.5656776428222656	0.5894269943237305	0.6349363327026367	0.7096853256225586	0.7216148376464844	0.0505281267744475	0.0025530915953346	769.0257391244226	642.9178063471418	625.650335791109	569.4215238582976	580.7328899082695	597.9441327941038	684.3056647091586	739.0201109399005	63.76670835122948	4066.19309395076	L628
13042023--s--Lm--st--L628--p--D05--pos004--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4084.0	4079.5238095238096	4081.0	4069.0	4071.0	4077.0	4084.0	4084.0	5.026122239053385	25.26190476190701	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	0.0	0.0	1161.844256401062	390.13037817818775	287.5942602157593	81.53975105285645	91.52345180511476	138.8550262451172	582.1405057907104	783.4462537765503	306.7247908618152	94080.09732922429	1019.0	228.23809523809524	112.0	60.0	64.0	75.0	286.0	515.0	250.62539870529972	62813.09047619046	26.0	15.476190476190476	14.0	11.0	11.0	11.0	18.0	24.0	5.02612223905316	25.261904761904752	0.8115596771240234	0.7397778828938802	0.7687911987304688	0.5691328048706055	0.646336555480957	0.6899080276489258	0.7952756881713867	0.8058853149414062	0.0698760380322576	0.0048826606910855	771.055765911365	453.46889573341167	459.9543733228762	113.7837259582018	135.5795664099572	240.60811983755204	667.053054392529	725.8076260527308	228.73862785083503	52321.3598710828	L628
13042023--s--Lm--st--L628--p--D05--pos005--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4078.0	4063.285714285714	4069.0	4028.0	4042.0	4051.0	4075.0	4077.0	14.960423981769226	223.81428571429575	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	0.0	0.0	1696.6512117385864	946.596610977536	943.801718711853	406.7808456420898	490.1626701354981	705.1243057250977	1113.102795600891	1418.5064401626587	356.0870381476864	126797.97873679185	1522.0	588.1428571428571	475.0	156.0	181.0	266.0	818.0	1169.0	404.7728110575469	163841.02857142856	67.0	31.714285714285715	26.0	17.0	18.0	20.0	44.0	53.0	14.960423981768884	223.8142857142856	0.7714662551879883	0.6671020416986375	0.6554450988769531	0.5651769638061523	0.6035671234130859	0.628779411315918	0.7065610885620117	0.7551069259643555	0.0580391472504058	0.0033685426135542	1046.213074385228	926.5875282693912	967.747247891581	645.5886631391015	738.2818914947336	914.9044485399656	1011.5950386233084	1035.5538003861	117.68690208024488	13850.20692124515	L628
13042023--s--Lm--st--L628--p--D06--pos001--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4084.0	4060.6666666666665	4075.0	3773.0	4065.0	4070.0	4081.0	4082.0	66.24147743923994	4387.933333333335	4095.0	4080.3333333333335	4095.0	3787.0	4095.0	4095.0	4095.0	4095.0	67.21111019268564	4517.333333333332	997.4522399902344	368.15617338816327	286.0638065338135	127.65991306304932	144.10092639923096	178.9296360015869	463.9636182785034	690.4091844558716	246.92954053790413	60974.19799026044	879.0	238.33333333333331	152.0	83.0	92.0	106.0	259.0	480.0	212.60628714441475	45201.43333333333	37.0	19.666666666666668	18.0	11.0	13.0	14.0	25.0	27.0	6.718134661744533	45.133333333333326	0.7697572708129883	0.7243093308948335	0.7522306442260742	0.5711183547973633	0.6441287994384766	0.7066192626953125	0.765350341796875	0.76806640625	0.0580063271726807	0.003364733992064	660.2721771461651	385.3719669355602	372.64298630367057	166.70070867226966	185.4432700057841	242.08111507859925	505.8249021655659	606.3810618719464	160.25361373312074	25681.220714524265	L628
13042023--s--Lm--st--L628--p--D06--pos002--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4084.0	4077.238095238096	4079.0	4065.0	4069.0	4073.0	4083.0	4084.0	5.957388369955294	35.49047619047859	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	0.0	0.0	1058.1835594177246	391.4672039576939	249.845046043396	90.5716667175293	108.55466747283936	136.75818729400635	587.1412992477417	849.5819053649902	311.88865583864816	97274.53364083872	920.0	248.57142857142856	120.0	65.0	73.0	84.0	316.0	594.0	244.7679659245816	59911.357142857145	30.0	17.761904761904763	16.0	11.0	11.0	12.0	22.0	26.0	5.957388369955093	35.4904761904762	0.8015165328979492	0.7365535100301107	0.7755556106567383	0.5677337646484375	0.6329879760742188	0.6943864822387695	0.7896537780761719	0.7970800399780273	0.0720570077081081	0.0051922123598463	786.3834410873303	433.9462956809333	389.9031407875812	128.08787490162052	165.18591189563602	214.4126914456599	653.5993923013422	744.1823092617822	234.21573894229095	54857.0123682834	L628
13042023--s--Lm--st--L628--p--D06--pos003--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4079.0	4062.6666666666665	4065.0	4034.0	4039.0	4054.0	4075.0	4077.0	14.571661996262987	212.33333333333505	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	4095.0	0.0	0.0	1274.6099071502686	724.4278816041492	591.3614702224731	458.3050756454468	502.0493507385254	532.0963697433472	829.2953681945801	1189.0441608428955	273.2661052307584	74674.36426798793	1164.0	464.57142857142856	320.0	154.0	183.0	216.0	597.0	997.0	330.6801432545613	109349.3571428572	61.0	32.333333333333336	30.0	16.0	18.0	20.0	41.0	56.0	14.571661996262932	212.33333333333343	0.7321920394897461	0.6693866820562453	0.68280029296875	0.5578508377075195	0.5958766937255859	0.6573190689086914	0.7016782760620117	0.7143831253051758	0.048881599041056	0.0023894107248105	798.0016497061273	689.4139897474754	671.058224599455	648.701161667135	649.708934048953	662.634240454628	698.3070838379795	777.3758202715004	46.3227810450597	2145.800043748542	L628
